,source,name_of_video,url_of_video,name_of_channel,url_of_channel,time_stamp,date,month,day,year,hour,minute,second,AM/PM,time_zone
2241,YouTube Music,Sweet Creature,https://music.youtube.com/watch?v=9DlMGDuFlQQ,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jan 9 2023 8:17:56 AM EST,9 Jan 2023,Jan,9,2023,18,47,56,PM,IST
2242,YouTube Music,Cleopatra,https://music.youtube.com/watch?v=y4pQtuw5A2M,The Lumineers - Topic,https://www.youtube.com/channel/UCMcghb8JhNIYntWea9QKFGA,Jan 9 2023 8:14:35 AM EST,9 Jan 2023,Jan,9,2023,18,44,35,PM,IST
2243,YouTube Music,Photograph,https://music.youtube.com/watch?v=SlbfAYvA_gI,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Jan 9 2023 8:10:16 AM EST,9 Jan 2023,Jan,9,2023,18,40,16,PM,IST
2244,YouTube Music,Through the Dark,https://music.youtube.com/watch?v=ouS9elaQAvM,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Jan 9 2023 8:06:34 AM EST,9 Jan 2023,Jan,9,2023,18,36,34,PM,IST
2245,YouTube Music,"You're On Your Own, Kid",https://music.youtube.com/watch?v=fKgoo_KT6aM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 9 2023 8:03:20 AM EST,9 Jan 2023,Jan,9,2023,18,33,20,PM,IST
2246,YouTube Music,Mystery of Love,https://music.youtube.com/watch?v=8ECPu3iumnE,Sufjan Stevens - Topic,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Jan 9 2023 7:59:11 AM EST,9 Jan 2023,Jan,9,2023,18,29,11,PM,IST
2247,YouTube Music,Maan Meri Jaan,https://music.youtube.com/watch?v=_9FyH8PmRSU,King - Topic,https://www.youtube.com/channel/UC2ceGDkMiX_apj3yBciUTsA,Jan 9 2023 7:55:56 AM EST,9 Jan 2023,Jan,9,2023,18,25,56,PM,IST
2248,YouTube Music,Poison & Wine,https://music.youtube.com/watch?v=kJrioiPPCO4,The Civil Wars - Topic,https://www.youtube.com/channel/UCiloD3RzKH6YJiZV_SNIRjQ,Jan 9 2023 7:52:15 AM EST,9 Jan 2023,Jan,9,2023,18,22,15,PM,IST
2249,YouTube Music,I'm a Mess,https://music.youtube.com/watch?v=GhL8GUjXEfk,Bebe Rexha - Topic,https://www.youtube.com/channel/UChwSjx8SnvG6k96a9xqYw1g,Jan 5 2023 6:14:39 PM EST,5 Jan 2023,Jan,6,2023,4,44,39,AM,IST
2250,YouTube Music,goodnight n go,https://music.youtube.com/watch?v=CV9RCoHDzX8,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 5 2023 6:11:29 PM EST,5 Jan 2023,Jan,6,2023,4,41,29,AM,IST
2251,YouTube Music,hope ur ok,https://music.youtube.com/watch?v=EeFNmZttFvA,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 5 2023 6:08:00 PM EST,5 Jan 2023,Jan,6,2023,4,38,0,AM,IST
2252,YouTube Music,"You're On Your Own, Kid",https://music.youtube.com/watch?v=fKgoo_KT6aM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 6:04:45 PM EST,5 Jan 2023,Jan,6,2023,4,34,45,AM,IST
2253,YouTube Music,Already Over,https://music.youtube.com/watch?v=CyKA29aB37w,Sabrina Carpenter - Topic,https://www.youtube.com/channel/UCz51ZodJbYUNfkdPHOjJKKw,Jan 5 2023 6:01:55 PM EST,5 Jan 2023,Jan,6,2023,4,31,55,AM,IST
2254,YouTube Music,Rain On Me,https://music.youtube.com/watch?v=tvlrveiqDhc,Lady Gaga - Topic,https://www.youtube.com/channel/UCGKXb1syicud01CJOOFRykg,Jan 5 2023 5:58:52 PM EST,5 Jan 2023,Jan,6,2023,4,28,52,AM,IST
2255,YouTube Music,"All I Want (From ""High School Musical: The Musical: The Series"")",https://music.youtube.com/watch?v=2ax8CCHoHM4,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 5 2023 5:55:55 PM EST,5 Jan 2023,Jan,6,2023,4,25,55,AM,IST
2256,YouTube Music,Snow On The Beach,https://music.youtube.com/watch?v=REsc54NTz1A,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 5:51:39 PM EST,5 Jan 2023,Jan,6,2023,4,21,39,AM,IST
2257,YouTube Music,Little Freak,https://music.youtube.com/watch?v=4UAZkexQ7Cg,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jan 5 2023 5:48:17 PM EST,5 Jan 2023,Jan,6,2023,4,18,17,AM,IST
2258,YouTube Music,Stuck with U,https://music.youtube.com/watch?v=yEA3qaB0dH8,Justin Bieber - Topic,https://www.youtube.com/channel/UCGvj8kfUV5Q6lzECIrGY19g,Jan 5 2023 5:44:28 PM EST,5 Jan 2023,Jan,6,2023,4,14,28,AM,IST
2259,YouTube Music,deja vu,https://music.youtube.com/watch?v=pHw5jgsE_pY,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 5 2023 5:40:52 PM EST,5 Jan 2023,Jan,6,2023,4,10,52,AM,IST
2260,YouTube Music,Mastermind,https://music.youtube.com/watch?v=teos2yMvkEA,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 5:37:41 PM EST,5 Jan 2023,Jan,6,2023,4,7,41,AM,IST
2261,YouTube Music,Sucker,https://music.youtube.com/watch?v=73ouhDibImA,Jonas Brothers - Topic,https://www.youtube.com/channel/UC150BpcojVsQJTYogTkKTZQ,Jan 5 2023 5:34:40 PM EST,5 Jan 2023,Jan,6,2023,4,4,40,AM,IST
2262,YouTube Music,"thank u, next",https://music.youtube.com/watch?v=GftZ601-pXs,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 5 2023 5:31:13 PM EST,5 Jan 2023,Jan,6,2023,4,1,13,AM,IST
2263,YouTube Music,bury a friend,https://music.youtube.com/watch?v=YFervpMG_sM,Billie Eilish - Topic,https://www.youtube.com/channel/UCERrDZ8oN0U_n9MphMKERcg,Jan 5 2023 5:27:59 PM EST,5 Jan 2023,Jan,6,2023,3,57,59,AM,IST
2264,YouTube Music,"1 step forward, 3 steps back",https://music.youtube.com/watch?v=jfrZS4-yBuI,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 5 2023 5:25:16 PM EST,5 Jan 2023,Jan,6,2023,3,55,16,AM,IST
2265,YouTube Music,Vicious,https://music.youtube.com/watch?v=wInPd6MQVtI,Sabrina Carpenter - Topic,https://www.youtube.com/channel/UCz51ZodJbYUNfkdPHOjJKKw,Jan 5 2023 5:22:46 PM EST,5 Jan 2023,Jan,6,2023,3,52,46,AM,IST
2266,YouTube Music,Adore You,https://music.youtube.com/watch?v=vum2bUJwfkI,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jan 5 2023 5:19:19 PM EST,5 Jan 2023,Jan,6,2023,3,49,19,AM,IST
2267,YouTube Music,Nice To Meet Ya,https://music.youtube.com/watch?v=B22trtIH0WQ,Niall Horan - Topic,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Jan 5 2023 5:16:40 PM EST,5 Jan 2023,Jan,6,2023,3,46,40,AM,IST
2268,YouTube Music,"Would've, Could've, Should've",https://music.youtube.com/watch?v=liMZZW_fWxs,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 5:12:19 PM EST,5 Jan 2023,Jan,6,2023,3,42,19,AM,IST
2269,YouTube Music,Don't Start Now,https://music.youtube.com/watch?v=wd9_QCH8Eq4,Dua Lipa - Topic,https://www.youtube.com/channel/UCzVb0SIXp9q9PeKCcFjsBtA,Jan 5 2023 5:09:16 PM EST,5 Jan 2023,Jan,6,2023,3,39,16,AM,IST
2270,YouTube Music,All Around Me,https://music.youtube.com/watch?v=sbC2p3jZ3hs,Justin Bieber - Topic,https://www.youtube.com/channel/UCGvj8kfUV5Q6lzECIrGY19g,Jan 5 2023 5:06:59 PM EST,5 Jan 2023,Jan,6,2023,3,36,59,AM,IST
2271,YouTube Music,South of the Border (feat. Camila Cabello & Cardi B),https://music.youtube.com/watch?v=JFOQjm7BfRE,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Jan 5 2023 5:03:35 PM EST,5 Jan 2023,Jan,6,2023,3,33,35,AM,IST
2272,YouTube Music,boyfriend,https://music.youtube.com/watch?v=7GOFTXLSvMI,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 5 2023 5:00:29 PM EST,5 Jan 2023,Jan,6,2023,3,30,29,AM,IST
2273,YouTube Music,bad guy,https://music.youtube.com/watch?v=ZD6rXLXZOEI,Billie Eilish - Topic,https://www.youtube.com/channel/UCERrDZ8oN0U_n9MphMKERcg,Jan 5 2023 4:57:15 PM EST,5 Jan 2023,Jan,6,2023,3,27,15,AM,IST
2274,YouTube Music,traitor,https://music.youtube.com/watch?v=4QLvEIXlF6Q,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 5 2023 4:53:26 PM EST,5 Jan 2023,Jan,6,2023,3,23,26,AM,IST
2275,YouTube Music,Perfect,https://music.youtube.com/watch?v=0L0OD9EhEPE,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Jan 5 2023 4:49:35 PM EST,5 Jan 2023,Jan,6,2023,3,19,35,AM,IST
2276,YouTube Music,Satellite,https://music.youtube.com/watch?v=FfBBGDZ4lzk,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jan 5 2023 4:45:56 PM EST,5 Jan 2023,Jan,6,2023,3,15,56,AM,IST
2277,YouTube Music,Put A Little Love On Me,https://music.youtube.com/watch?v=hP_RUb0VlCE,Niall Horan - Topic,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Jan 5 2023 4:42:12 PM EST,5 Jan 2023,Jan,6,2023,3,12,12,AM,IST
2278,YouTube Music,right where you left me (bonus track),https://music.youtube.com/watch?v=8-pgY8_l-7U,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 4:38:07 PM EST,5 Jan 2023,Jan,6,2023,3,8,7,AM,IST
2279,YouTube Music,Paper Rings,https://music.youtube.com/watch?v=a3FVEgsi5ag,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 4:34:23 PM EST,5 Jan 2023,Jan,6,2023,3,4,23,AM,IST
2280,YouTube Music,ME! (feat. Brendon Urie of Panic! At The Disco),https://music.youtube.com/watch?v=M3G1Y7VL200,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 4:31:10 PM EST,5 Jan 2023,Jan,6,2023,3,1,10,AM,IST
2281,YouTube Music,Death By A Thousand Cuts,https://music.youtube.com/watch?v=KNp1yY9s5dc,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 2:09:02 PM EST,5 Jan 2023,Jan,6,2023,0,39,2,AM,IST
2282,YouTube Music,I Forgot That You Existed,https://music.youtube.com/watch?v=gLLE3B75UJw,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 2:06:11 PM EST,5 Jan 2023,Jan,6,2023,0,36,11,AM,IST
2283,YouTube Music,It’s Nice To Have A Friend,https://music.youtube.com/watch?v=pVpO3zc4Shs,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 2:03:41 PM EST,5 Jan 2023,Jan,6,2023,0,33,41,AM,IST
2284,YouTube Music,You Need To Calm Down,https://music.youtube.com/watch?v=1wgr1Bjxs7E,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 2:00:49 PM EST,5 Jan 2023,Jan,6,2023,0,30,49,AM,IST
2285,YouTube Music,Lover,https://music.youtube.com/watch?v=uLL2xTK35Qc,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:57:08 PM EST,5 Jan 2023,Jan,6,2023,0,27,8,AM,IST
2286,YouTube Music,I Think He Knows,https://music.youtube.com/watch?v=eOn_3lSlbzU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:54:15 PM EST,5 Jan 2023,Jan,6,2023,0,24,15,AM,IST
2287,YouTube Music,London Boy,https://music.youtube.com/watch?v=0o0WbQV6OZQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:51:04 PM EST,5 Jan 2023,Jan,6,2023,0,21,4,AM,IST
2288,YouTube Music,Daylight,https://music.youtube.com/watch?v=ppqxBjkziqo,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:46:11 PM EST,5 Jan 2023,Jan,6,2023,0,16,11,AM,IST
2289,YouTube Music,False God,https://music.youtube.com/watch?v=T5quSUmWt1Y,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:42:51 PM EST,5 Jan 2023,Jan,6,2023,0,12,51,AM,IST
2290,YouTube Music,Miss Americana & The Heartbreak Prince,https://music.youtube.com/watch?v=2B9fBFtBXhU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:38:57 PM EST,5 Jan 2023,Jan,6,2023,0,8,57,AM,IST
2291,YouTube Music,Cornelia Street,https://music.youtube.com/watch?v=bqJ9I-3MG1g,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:34:10 PM EST,5 Jan 2023,Jan,6,2023,0,4,10,AM,IST
2292,YouTube Music,The Man,https://music.youtube.com/watch?v=1KZ6l73sJ0A,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:30:59 PM EST,5 Jan 2023,Jan,6,2023,0,0,59,AM,IST
2293,YouTube Music,The Archer,https://music.youtube.com/watch?v=3sAdg1N-byw,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:27:28 PM EST,5 Jan 2023,Jan,5,2023,23,57,28,PM,IST
2294,YouTube Music,Soon You’ll Get Better,https://music.youtube.com/watch?v=z64GAXlF_dg,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:24:06 PM EST,5 Jan 2023,Jan,5,2023,23,54,6,PM,IST
2295,YouTube Music,Afterglow,https://music.youtube.com/watch?v=oNiyHQhYqTc,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:20:23 PM EST,5 Jan 2023,Jan,5,2023,23,50,23,PM,IST
2296,YouTube Music,Cruel Summer,https://music.youtube.com/watch?v=aC9HkZW2hZk,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 5 2023 1:17:24 PM EST,5 Jan 2023,Jan,5,2023,23,47,24,PM,IST
2297,YouTube Music,Bang Bang,https://music.youtube.com/watch?v=b0U-NcIWz1M,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 3 2023 3:28:54 PM EST,3 Jan 2023,Jan,4,2023,1,58,54,AM,IST
2298,YouTube Music,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),https://music.youtube.com/watch?v=7SqC7_f_-0M,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 3:18:41 PM EST,3 Jan 2023,Jan,4,2023,1,48,41,AM,IST
2299,YouTube Music,deja vu,https://music.youtube.com/watch?v=pHw5jgsE_pY,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 3 2023 3:15:05 PM EST,3 Jan 2023,Jan,4,2023,1,45,5,AM,IST
2300,YouTube Music,Intentions,https://music.youtube.com/watch?v=RcSX0hOWcQ0,Justin Bieber - Topic,https://www.youtube.com/channel/UCGvj8kfUV5Q6lzECIrGY19g,Jan 3 2023 3:11:32 PM EST,3 Jan 2023,Jan,4,2023,1,41,32,AM,IST
2301,YouTube Music,Daydreamin',https://music.youtube.com/watch?v=eLQMGYHVJ_I,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 3 2023 3:08:01 PM EST,3 Jan 2023,Jan,4,2023,1,38,1,AM,IST
2302,YouTube Music,Karma,https://music.youtube.com/watch?v=pzVYSfzNQ5Y,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 3:04:36 PM EST,3 Jan 2023,Jan,4,2023,1,34,36,AM,IST
2303,YouTube Music,Seeing Blind,https://music.youtube.com/watch?v=KJc-qBKCtFI,Niall Horan - Topic,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Jan 3 2023 3:01:31 PM EST,3 Jan 2023,Jan,4,2023,1,31,31,AM,IST
2304,YouTube Music,Want You Back,https://music.youtube.com/watch?v=b4MyZ1d6z9o,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Jan 3 2023 2:58:37 PM EST,3 Jan 2023,Jan,4,2023,1,28,37,AM,IST
2305,YouTube Music,Love Me Harder,https://music.youtube.com/watch?v=uvXtC13GlxQ,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 3 2023 2:54:42 PM EST,3 Jan 2023,Jan,4,2023,1,24,42,AM,IST
2306,YouTube Music,Mastermind,https://music.youtube.com/watch?v=teos2yMvkEA,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 2:51:30 PM EST,3 Jan 2023,Jan,4,2023,1,21,30,AM,IST
2307,YouTube Music,enough for you,https://music.youtube.com/watch?v=PtjVwGdIHhA,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 3 2023 2:48:07 PM EST,3 Jan 2023,Jan,4,2023,1,18,7,AM,IST
2308,YouTube Music,South of the Border (feat. Camila Cabello & Cardi B),https://music.youtube.com/watch?v=JFOQjm7BfRE,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Jan 3 2023 2:44:43 PM EST,3 Jan 2023,Jan,4,2023,1,14,43,AM,IST
2309,YouTube Music,no tears left to cry,https://music.youtube.com/watch?v=t31xgKtLjwo,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 3 2023 2:41:17 PM EST,3 Jan 2023,Jan,4,2023,1,11,17,AM,IST
2310,YouTube Music,Paris,https://music.youtube.com/watch?v=0g6qc4C6a50,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 2:38:02 PM EST,3 Jan 2023,Jan,4,2023,1,8,2,AM,IST
2311,YouTube Music,Watermelon Sugar,https://music.youtube.com/watch?v=KPM_BYl-EaQ,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jan 3 2023 2:35:07 PM EST,3 Jan 2023,Jan,4,2023,1,5,7,AM,IST
2312,YouTube Music,"1 step forward, 3 steps back",https://music.youtube.com/watch?v=jfrZS4-yBuI,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 3 2023 2:32:23 PM EST,3 Jan 2023,Jan,4,2023,1,2,23,AM,IST
2313,YouTube Music,Rain On Me,https://music.youtube.com/watch?v=tvlrveiqDhc,Lady Gaga - Topic,https://www.youtube.com/channel/UCGKXb1syicud01CJOOFRykg,Jan 3 2023 2:29:20 PM EST,3 Jan 2023,Jan,4,2023,0,59,20,AM,IST
2314,YouTube Music,"You're On Your Own, Kid",https://music.youtube.com/watch?v=fKgoo_KT6aM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 2:26:06 PM EST,3 Jan 2023,Jan,4,2023,0,56,6,AM,IST
2315,YouTube Music,Nonsense,https://music.youtube.com/watch?v=-KrC-gqKTMg,Sabrina Carpenter - Topic,https://www.youtube.com/channel/UCz51ZodJbYUNfkdPHOjJKKw,Jan 3 2023 2:23:23 PM EST,3 Jan 2023,Jan,4,2023,0,53,23,AM,IST
2316,YouTube Music,Youngblood,https://music.youtube.com/watch?v=Mm5cKROFato,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Jan 3 2023 2:19:59 PM EST,3 Jan 2023,Jan,4,2023,0,49,59,AM,IST
2317,YouTube Music,I'm a Mess,https://music.youtube.com/watch?v=GhL8GUjXEfk,Bebe Rexha - Topic,https://www.youtube.com/channel/UChwSjx8SnvG6k96a9xqYw1g,Jan 3 2023 2:16:43 PM EST,3 Jan 2023,Jan,4,2023,0,46,43,AM,IST
2318,YouTube Music,Where Do Broken Hearts Go,https://music.youtube.com/watch?v=qwhv3OOwN_o,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Jan 3 2023 2:12:55 PM EST,3 Jan 2023,Jan,4,2023,0,42,55,AM,IST
2319,YouTube Music,Satellite,https://music.youtube.com/watch?v=FfBBGDZ4lzk,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jan 3 2023 2:09:16 PM EST,3 Jan 2023,Jan,4,2023,0,39,16,AM,IST
2320,YouTube Music,"Would've, Could've, Should've",https://music.youtube.com/watch?v=liMZZW_fWxs,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 2:04:55 PM EST,3 Jan 2023,Jan,4,2023,0,34,55,AM,IST
2321,YouTube Music,Into You,https://music.youtube.com/watch?v=Faq-ODnfIPw,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Jan 3 2023 2:00:51 PM EST,3 Jan 2023,Jan,4,2023,0,30,51,AM,IST
2322,YouTube Music,Heaven,https://music.youtube.com/watch?v=7gdqLvzHAHc,Julia Michaels - Topic,https://www.youtube.com/channel/UC-bE9kenHs2wN-p96ESCFIg,Jan 3 2023 1:57:39 PM EST,3 Jan 2023,Jan,4,2023,0,27,39,AM,IST
2323,YouTube Music,brutal,https://music.youtube.com/watch?v=QRxEubhdTQ0,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jan 3 2023 1:55:16 PM EST,3 Jan 2023,Jan,4,2023,0,25,16,AM,IST
2324,YouTube Music,Georgia,https://music.youtube.com/watch?v=VedZlnyChkI,Phoebe Bridgers - Topic,https://www.youtube.com/channel/UCprIJgC2-qqSHNVztFjRFmw,Jan 3 2023 1:51:08 PM EST,3 Jan 2023,Jan,4,2023,0,21,8,AM,IST
2325,YouTube Music,because i liked a boy,https://music.youtube.com/watch?v=az48Jxpeji0,Sabrina Carpenter - Topic,https://www.youtube.com/channel/UCz51ZodJbYUNfkdPHOjJKKw,Jan 3 2023 1:47:52 PM EST,3 Jan 2023,Jan,4,2023,0,17,52,AM,IST
2326,YouTube Music,Disconnected,https://music.youtube.com/watch?v=kjBFp_3NIoU,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Jan 3 2023 1:44:21 PM EST,3 Jan 2023,Jan,4,2023,0,14,21,AM,IST
2327,YouTube Music,Something Just Like This,https://music.youtube.com/watch?v=owTWCbq_nSk,The Chainsmokers - Topic,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,Jan 3 2023 1:40:14 PM EST,3 Jan 2023,Jan,4,2023,0,10,14,AM,IST
2328,YouTube Music,Attention,https://music.youtube.com/watch?v=f7HwUtZUYbE,Charlie Puth - Topic,https://www.youtube.com/channel/UCQ-ygxSFSlq-O2zGnXxELXQ,Jan 3 2023 1:36:45 PM EST,3 Jan 2023,Jan,4,2023,0,6,45,AM,IST
2329,YouTube Music,bad guy,https://music.youtube.com/watch?v=ZD6rXLXZOEI,Billie Eilish - Topic,https://www.youtube.com/channel/UCERrDZ8oN0U_n9MphMKERcg,Jan 3 2023 1:33:31 PM EST,3 Jan 2023,Jan,4,2023,0,3,31,AM,IST
2330,YouTube Music,Keep Driving,https://music.youtube.com/watch?v=Or58KytwxrI,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jan 3 2023 1:31:11 PM EST,3 Jan 2023,Jan,4,2023,0,1,11,AM,IST
2331,YouTube Music,right where you left me (bonus track),https://music.youtube.com/watch?v=8-pgY8_l-7U,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 1:27:04 PM EST,3 Jan 2023,Jan,3,2023,23,57,4,PM,IST
2332,YouTube Music,I Did Something Bad,https://music.youtube.com/watch?v=xYLxUJ9v6KU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 1:26:56 PM EST,3 Jan 2023,Jan,3,2023,23,56,56,PM,IST
2333,YouTube Music,Dress,https://music.youtube.com/watch?v=FNEoPctNIUE,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 1:23:06 PM EST,3 Jan 2023,Jan,3,2023,23,53,6,PM,IST
2334,YouTube Music,New Year’s Day,https://music.youtube.com/watch?v=KkvTYrFIxNM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 1:19:10 PM EST,3 Jan 2023,Jan,3,2023,23,49,10,PM,IST
2335,YouTube Music,Delicate,https://music.youtube.com/watch?v=5XMCHTAbwtU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 1:15:18 PM EST,3 Jan 2023,Jan,3,2023,23,45,18,PM,IST
2336,YouTube Music,Don’t Blame Me,https://music.youtube.com/watch?v=kRJKB291Z1g,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 1:11:22 PM EST,3 Jan 2023,Jan,3,2023,23,41,22,PM,IST
2337,YouTube Music,Gorgeous,https://music.youtube.com/watch?v=5DT_ZkSLc4o,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jan 3 2023 1:07:52 PM EST,3 Jan 2023,Jan,3,2023,23,37,52,PM,IST
